date Thu Jul 23 09:38:20.686 am 2015
base hex  timestamps absolute
no internal events logged
// version 8.5.0
   7.600000    SV: 2 0 1 ::WiperSystem::Active = 258
   7.600000    SV: 2 0 1 ::WiperSystem::Position = 6
   7.601392 2  EngineData                          Tx   d 8 64 0E 1E 24 52 02 72 06  Length = 1356000 BitCount = 116 ID = 100
   7.601932    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.601932    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.602844 2  EngineDataIEEE                      Tx   d 8 64 0E 00 00 52 02 00 00  Length = 1416000 BitCount = 121 ID = 102
   7.603648 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.604836 2  ABSdata                             Tx   d 6 27 00 00 00 97 28  Length = 1152000 BitCount = 99 ID = 201
   7.605544 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.620804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.621044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.621044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.625000    SV: 1 0 1 ::PowerTrain::PedalPosition = 12
   7.640804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.641044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.641044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.644000    SV: 2 0 1 ::ComfortBus::EngineRunningWheel = c
   7.651404 2  EngineData                          Tx   d 8 6C 0E 1E 25 88 02 08 07  Length = 1368000 BitCount = 117 ID = 100
   7.652868 2  EngineDataIEEE                      Tx   d 8 6C 0E 00 00 88 02 00 00  Length = 1428000 BitCount = 122 ID = 102
   7.654056 2  ABSdata                             Tx   d 6 27 00 00 00 CD 28  Length = 1152000 BitCount = 99 ID = 201
   7.654764 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.660804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.661044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.661044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.671248 2  NM_Gateway_PowerTrain               Tx   d 6 1A 10 00 00 00 00  Length = 1212000 BitCount = 104 ID = 1306
   7.680804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.681044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.681044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.700000    SV: 1 0 1 ::PowerTrain::PedalPosition = 13
   7.700000    SV: 2 0 1 ::WiperSystem::Active = 1c2
   7.700000    SV: 2 0 1 ::WiperSystem::Position = 4
   7.701416 2  EngineData                          Tx   d 8 74 0E 1E 25 88 02 08 07  Length = 1380000 BitCount = 118 ID = 100
   7.701932    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.701932    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.702868 2  EngineDataIEEE                      Tx   d 8 74 0E 00 00 88 02 00 00  Length = 1416000 BitCount = 121 ID = 102
   7.703672 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.704872 2  ABSdata                             Tx   d 6 27 00 00 00 CC 28  Length = 1164000 BitCount = 100 ID = 201
   7.705580 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.720804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.721044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.721044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.740804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.741044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.741044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.751416 2  EngineData                          Tx   d 8 7D 0E 1E 25 BE 02 9E 07  Length = 1380000 BitCount = 118 ID = 100
   7.752880 2  EngineDataIEEE                      Tx   d 8 7D 0E 00 00 BE 02 00 00  Length = 1428000 BitCount = 122 ID = 102
   7.754104 2  ABSdata                             Tx   d 6 28 00 00 00 02 29  Length = 1188000 BitCount = 102 ID = 201
   7.754812 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.755520    SV: 1 0 1 ::ComfortBus::CarSpeedEuropean = 32
   7.760804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.761044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.761044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.775000    SV: 1 0 1 ::PowerTrain::PedalPosition = 14
   7.780804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.781044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.781044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.800000    SV: 2 0 1 ::WiperSystem::Active = 12c
   7.800000    SV: 2 0 1 ::WiperSystem::Position = 3
   7.801416 2  EngineData                          Tx   d 8 87 0E 1E 25 F4 02 34 08  Length = 1380000 BitCount = 118 ID = 100
   7.801932    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.801932    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.802844 2  EngineDataIEEE                      Tx   d 8 87 0E 00 00 F4 02 00 00  Length = 1392000 BitCount = 119 ID = 102
   7.803648 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.804860 2  ABSdata                             Tx   d 6 28 00 00 00 37 29  Length = 1176000 BitCount = 101 ID = 201
   7.805568 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.820804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.821044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.821044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.830000    SV: 2 0 1 ::ComfortBus::EngineRunningWheel = d
   7.840804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.841044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.841044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
   7.850000    SV: 1 0 1 ::PowerTrain::PedalPosition = 15
   7.851392 2  EngineData                          Tx   d 8 91 0E 1E 25 F4 02 34 08  Length = 1356000 BitCount = 116 ID = 100
   7.852820 2  EngineDataIEEE                      Tx   d 8 91 0E 00 00 F4 02 00 00  Length = 1392000 BitCount = 119 ID = 102
   7.854032 2  ABSdata                             Tx   d 6 28 00 00 00 37 29  Length = 1176000 BitCount = 101 ID = 201
   7.854740 2  GearBoxInfo                         Tx   d 1 02  Length = 672000 BitCount = 59 ID = 1020
   7.860804 2  Ignition_Info                       Tx   d 2 01 00  Length = 768000 BitCount = 67 ID = 103
   7.861044    SV: 2 0 1 ::ComfortBus::DashboardWNRStateDisplay = 0
   7.861044    SV: 2 0 1 ::ComfortBus::DashboardWNLStateDisplay = 0
